1.000000	-17.382396	10.550767
1.000000	-15.756718	10.550767
1.000000	-14.426349	10.550767
1.000000	-13.337758	10.550767
1.000000	-12.447119	10.550767
1.000000	-11.718548	10.550767
1.000000	-11.103901	10.540456
1.000000	-10.268884	10.348406
1.000000	-9.545800	10.151201
1.000000	-8.868951	9.924350
1.000000	-8.258052	9.685900
1.000000	-7.680514	9.425537
1.000000	-7.183074	9.174197
1.000000	-6.715105	8.911257
1.000000	-6.267048	8.635427
1.000000	-5.870753	8.367331
1.000000	-5.492249	8.092790
1.000000	-5.150723	7.824694
1.000000	-4.852213	7.569488
1.000000	-4.581579	7.322014
1.000000	-4.346715	7.088719
1.000000	-4.117581	6.855424
1.000000	-3.864972	6.606662
1.000000	-3.686840	6.395279
1.000000	-3.514643	6.187762
1.000000	-3.343219	5.981534
1.000000	-3.191386	5.786907
1.000000	-3.057433	5.603880
1.000000	-2.907115	5.414408
1.000000	-2.789276	5.244270
1.000000	-2.677644	5.080577
1.000000	-2.576805	4.925906
1.000000	-2.469810	4.771235
1.000000	-2.364804	4.620431
1.000000	-2.269071	4.477361
1.000000	-2.200921	4.352335
1.000000	-2.106619	4.216998
1.000000	-2.024438	4.090684
1.000000	-1.944230	3.968236
1.000000	-1.873283	3.853522
1.000000	-1.797071	3.738808
1.000000	-1.728270	3.630538
1.000000	-1.664212	3.527424
1.000000	-1.602509	3.428177
1.000000	-1.540997	3.331508
1.000000	-1.482394	3.238706
1.000000	-1.426784	3.149770
1.000000	-1.369543	3.062123
1.000000	-1.318205	2.979632
1.000000	-1.263134	2.897141
1.000000	-1.214385	2.819806
1.000000	-1.166938	2.745048
1.000000	-1.120964	2.672868
1.000000	-1.081294	2.605844
1.000000	-1.038220	2.538820
1.000000	-0.994702	2.473085
1.000000	-0.960404	2.413795
1.000000	-0.920605	2.353215
1.000000	-0.883130	2.295214
1.000000	-0.845620	2.238501
1.000000	-0.812974	2.185655
1.000000	-0.777888	2.132810
1.000000	-0.747837	2.083830
1.000000	-0.715486	2.034851
1.000000	-0.688286	1.989739
1.000000	-0.663571	1.947205
1.000000	-0.627225	1.899514
1.000000	-0.601642	1.858269
1.000000	-0.576515	1.818312
1.000000	-0.551963	1.779645
1.000000	-0.528086	1.742266
1.000000	-0.502619	1.704887
1.000000	-0.482885	1.671375
1.000000	-0.461422	1.637863
1.000000	-0.440888	1.605640
1.000000	-0.423664	1.575995
1.000000	-0.402521	1.545061
1.000000	-0.385000	1.516704
1.000000	-0.370854	1.490926
1.000000	-0.348151	1.461281
1.000000	-0.334245	1.436791
1.000000	-0.321325	1.413590
1.000000	-0.304725	1.389101
1.000000	-0.296633	1.369767
1.000000	-0.277562	1.345277
1.000000	-0.262753	1.323366
1.000000	-0.251844	1.304032
1.000000	-0.239846	1.284698
1.000000	-0.226955	1.265364
1.000000	-0.215677	1.247319
1.000000	-0.208272	1.231852
1.000000	-0.197408	1.215096
1.000000	-0.188200	1.199629
1.000000	-0.178204	1.184162
1.000000	-0.169909	1.169984
1.000000	-0.163212	1.157095
1.000000	-0.155681	1.144205
1.000000	-0.145121	1.130027
1.000000	-0.136567	1.117138
1.000000	-0.132205	1.106827
1.000000	-0.126994	1.096515
1.000000	-0.121089	1.086204
1.000000	-0.114613	1.075893
1.000000	-0.110017	1.066870
1.000000	-0.102471	1.056559
1.000000	-0.099343	1.048825
1.000000	-0.097896	1.042381
1.000000	-0.090994	1.033358
1.000000	-0.086251	1.025625
1.000000	-0.081135	1.017891
1.000000	-0.078059	1.011446
