1.000000	0.147900	4.103290
1.000000	0.001764	4.103290
1.000000	-0.117094	4.103290
1.000000	-0.236669	4.103290
1.000000	-0.350203	4.104577
1.000000	-0.456235	4.103290
1.000000	-0.553704	4.102003
1.000000	-0.642351	4.099430
1.000000	-0.722283	4.095570
1.000000	-0.793887	4.090424
1.000000	-0.857705	4.086564
1.000000	-0.914453	4.071124
1.000000	-0.964406	4.065978
1.000000	-1.008648	4.056971
1.000000	-1.047664	4.042818
1.000000	-1.081896	4.029952
1.000000	-1.111961	4.013226
1.000000	-1.138222	3.995213
1.000000	-1.161098	3.978487
1.000000	-1.181044	3.956614
1.000000	-1.198233	3.936028
1.000000	-1.213045	3.911582
1.000000	-1.225618	3.888423
1.000000	-1.236259	3.865264
1.000000	-1.245184	3.839531
1.000000	-1.252494	3.811225
1.000000	-1.258277	3.782920
1.000000	-1.262689	3.752041
1.000000	-1.265773	3.725021
1.000000	-1.267793	3.692856
1.000000	-1.268664	3.661977
1.000000	-1.268544	3.627238
1.000000	-1.267379	3.595072
1.000000	-1.265349	3.561620
1.000000	-1.262474	3.528167
1.000000	-1.258826	3.494715
1.000000	-1.254466	3.459976
1.000000	-1.249402	3.422664
1.000000	-1.243597	3.386638
1.000000	-1.237149	3.350613
1.000000	-1.230099	3.313301
1.000000	-1.222442	3.272128
1.000000	-1.214084	3.237389
1.000000	-1.205301	3.201364
1.000000	-1.196064	3.166625
1.000000	-1.186457	3.128026
1.000000	-1.176367	3.090714
1.000000	-1.165877	3.053402
1.000000	-1.155002	3.016090
1.000000	-1.143767	2.978777
1.000000	-1.132192	2.941465
1.000000	-1.120295	2.904153
1.000000	-1.108094	2.866841
1.000000	-1.095605	2.828242
1.000000	-1.082798	2.793503
1.000000	-1.069828	2.754904
1.000000	-1.056558	2.726598
1.000000	-1.043381	2.684140
1.000000	-1.029769	2.648114
1.000000	-1.016003	2.613375
1.000000	-1.002109	2.577349
1.000000	-0.988050	2.541324
1.000000	-0.973835	2.506585
1.000000	-0.959514	2.470559
1.000000	-0.945044	2.435820
1.000000	-0.930477	2.402368
1.000000	-0.915860	2.367629
1.000000	-0.901145	2.335463
1.000000	-0.886430	2.302011
1.000000	-0.871663	2.268559
1.000000	-0.856846	2.237680
1.000000	-0.842069	2.219667
1.000000	-0.827781	2.173348
1.000000	-0.812933	2.143756
1.000000	-0.798195	2.110304
1.000000	-0.783364	2.081998
1.000000	-0.768641	2.051119
1.000000	-0.753917	2.020240
1.000000	-0.739196	1.993220
1.000000	-0.724612	1.963628
1.000000	-0.710057	1.934036
1.000000	-0.695532	1.907016
1.000000	-0.681122	1.879997
1.000000	-0.666812	1.851691
1.000000	-0.652549	1.825959
1.000000	-0.638420	1.800226
1.000000	-0.624408	1.771921
1.000000	-0.610414	1.748761
1.000000	-0.596619	1.716596
1.000000	-0.582676	1.699869
1.000000	-0.569154	1.675423
1.000000	-0.555724	1.649691
1.000000	-0.542358	1.621385
1.000000	-0.528951	1.604659
1.000000	-0.515912	1.581500
1.000000	-0.502969	1.562200
1.000000	-0.490274	1.539041
1.000000	-0.477660	1.517168
1.000000	-0.465172	1.503015
1.000000	-0.453068	1.477283
1.000000	-0.440901	1.457983
1.000000	-0.428921	1.438684
1.000000	-0.417092	1.418098
1.000000	-0.405360	1.400085
1.000000	-0.393810	1.383359
1.000000	-0.382469	1.360200
1.000000	-0.371095	1.348620
1.000000	-0.360106	1.330607
1.000000	-0.349229	1.312594
1.000000	-0.338475	1.297155
1.000000	-0.327918	1.281715
1.000000	-0.317540	1.264989
1.000000	-0.307284	1.250836
1.000000	-0.297233	1.241830
1.000000	-0.287551	1.219957
1.000000	-0.277752	1.203231
1.000000	-0.268045	1.194225
1.000000	-0.258673	1.180072
1.000000	-0.249424	1.167205
1.000000	-0.240353	1.154339
1.000000	-0.231441	1.144046
1.000000	-0.222767	1.126033
1.000000	-0.214039	1.120887
1.000000	-0.205725	1.109307
1.000000	-0.197547	1.099014
1.000000	-0.189561	1.088721
1.000000	-0.181748	1.077142
1.000000	-0.174049	1.065562
1.000000	-0.166455	1.055269
1.000000	-0.159001	1.047549
1.000000	-0.151764	1.035969
1.000000	-0.144591	1.030823
1.000000	-0.137714	1.020530
1.000000	-0.130919	1.012810
1.000000	-0.124305	1.005090
1.000000	-0.117851	0.997371
1.000000	-0.111547	0.990937
1.000000	-0.105428	0.983218
1.000000	-0.099434	0.976785
1.000000	-0.093605	0.970351
1.000000	-0.087926	0.963918
1.000000	-0.082388	0.957485
1.000000	-0.076979	0.951052
1.000000	-0.071691	0.954912
1.000000	-0.066881	0.942046
1.000000	-0.061914	0.938186
1.000000	-0.057149	0.930466
1.000000	-0.052404	0.926606
1.000000	-0.047825	0.922746
1.000000	-0.043391	0.918886
1.000000	-0.039099	0.913740
1.000000	-0.034893	0.909880
1.000000	-0.030816	0.904733
1.000000	-0.026810	0.902160
1.000000	-0.022963	0.899587
1.000000	-0.019260	0.895727
1.000000	-0.015651	0.894440
1.000000	-0.012222	0.890581
1.000000	-0.008866	0.888007
1.000000	-0.005628	0.886721
1.000000	-0.002542	0.884147
1.000000	0.000448	0.882861
1.000000	0.003300	0.880287
1.000000	0.006072	0.876428
1.000000	0.008813	0.875141
1.000000	0.011436	0.872568
1.000000	0.013998	0.872568
1.000000	0.016410	0.872568
1.000000	0.018682	0.869994
1.000000	0.020913	0.867421
1.000000	0.023102	0.867421
1.000000	0.025163	0.867421
1.000000	0.027110	0.867421
1.000000	0.028946	0.867421
1.000000	0.030677	0.864848
1.000000	0.032401	0.866135
1.000000	0.033981	0.864848
1.000000	0.035523	0.864848
1.000000	0.036980	0.864848
1.000000	0.038359	0.864848
1.000000	0.039666	0.864848
1.000000	0.040905	0.868708
1.000000	0.041943	0.864848
1.000000	0.043070	0.864848
1.000000	0.044131	0.866135
1.000000	0.045100	0.873854
1.000000	0.045750	0.866135
1.000000	0.046655	0.867421
1.000000	0.047454	0.867421
1.000000	0.048229	0.868708
1.000000	0.048926	0.871281
1.000000	0.049507	0.871281
1.000000	0.050069	0.876428
1.000000	0.050423	0.872568
1.000000	0.050911	0.868708
1.000000	0.051511	0.873854
1.000000	0.051907	0.877714
1.000000	0.052170	0.877714
1.000000	0.052430	0.873854
1.000000	0.052820	0.879001
1.000000	0.053012	0.881574
1.000000	0.053127	0.882861
1.000000	0.053200	0.884147
1.000000	0.053233	0.884147
1.000000	0.053278	0.886721
1.000000	0.053240	0.886721
1.000000	0.053223	0.889294
1.000000	0.053128	0.893154
1.000000	0.052919	0.885434
1.000000	0.053014	0.893154
1.000000	0.052832	0.900874
1.000000	0.052420	0.897014
1.000000	0.052184	0.899587
1.000000	0.051870	0.899587
1.000000	0.051594	0.900874
1.000000	0.051304	0.900874
